GEOID,county,state,tract,medincome,rent,pnewh,medhval,pwht,pblk,pasn,phsp,region
06029002700,Kern County,California,Census Tract 27,34123,941,4.138988247317322,126300,24.918936446173802,8.381971465629052,0.810635538261997,65.25616083009079,Other California
06029002804,Kern County,California,Census Tract 28.04,48800,1060,1.120099564405725,162400,69.66169516187705,4.001455074572572,2.291742451800654,22.408148417606398,Other California
06029002806,Kern County,California,Census Tract 28.06,73182,1139,0,226500,61.992304403591284,5.0448909790508765,9.918768704574605,20.649850363403164,Other California
06029002807,Kern County,California,Census Tract 28.07,99861,2350,0.947867298578199,306300,72.9978354978355,0.8387445887445879,4.031385281385281,20.88744588744589,Other California
06029002808,Kern County,California,Census Tract 28.08,92174,1384,7.985865724381626,317300,55.29510255336961,4.799776754569555,16.35272778010325,21.529231198548903,Other California
06029002811,Kern County,California,Census Tract 28.11,120216,1706,37.4417055296469,436900,62.751479289940825,0.47337278106508796,21.005917159763314,14.11242603550296,Other California
06029002812,Kern County,California,Census Tract 28.12,30461,791,1.031390134529148,122500,34.89102327299594,13.557443664573329,1.126708533431843,47.45105282600665,Other California
06029002813,Kern County,California,Census Tract 28.13,35729,799,5.808219178082192,108600,24.907521578298397,10.406905055487051,12.083847102342787,48.18742293464858,Other California
06029002814,Kern County,California,Census Tract 28.14,32366,851,0,171100,35.28836754643206,7.355816226783969,3.519061583577713,52.56598240469208,Other California
06029002815,Kern County,California,Census Tract 28.15,38438,873,1.456953642384106,147600,31.427915518824612,12.832874196510561,2.6629935720844813,51.05601469237833,Other California
06029002816,Kern County,California,Census Tract 28.16,45344,995,1.178361006963042,111600,25.06422607578677,10.88631984585742,2.039177906229929,58.509955041746956,Other California
06029002817,Kern County,California,Census Tract 28.17,39322,1006,1.122994652406417,133400,29.967918475183996,14.682015474617852,6.246461596527646,46.329496131345536,Other California
06029002818,Kern County,California,Census Tract 28.18,68333,1115,1.810865191146881,232200,52.838427947598255,7.287117903930131,3.957423580786026,32.34170305676856,Other California
06029002819,Kern County,California,Census Tract 28.19,64077,1068,0.44004400440044,179600,45.44890359950351,6.88870500620604,3.7649979313198183,38.35333057509309,Other California
06029002820,Kern County,California,Census Tract 28.20,82750,1477,45.140186915887845,237700,41.251819505094616,4.7889374090247445,7.5691411935953425,42.32896652110626,Other California
06029002821,Kern County,California,Census Tract 28.21,72283,1245,7.201889020070838,189300,50.103092783505154,4.783505154639175,9.216494845360824,33.07216494845361,Other California
06029002900,Kern County,California,Census Tract 29,34781,765,1.741486068111455,118500,22.82135794330916,13.566249176005273,4.5748187211601845,55.58338826631509,Other California
06029003000,Kern County,California,Census Tract 30,30703,892,1.4904517931998131,97300,15.573122529644268,5.019762845849802,0.382081686429512,76.46903820816864,Other California
06029003103,Kern County,California,Census Tract 31.03,34882,874,2.372262773722627,77700,16.51106961856495,0.986929847959455,0,80.68818351560417,Other California
06029003112,Kern County,California,Census Tract 31.12,46700,883,2.6007139214686377,161700,30.145255612148652,9.05489530277306,6.149783059800037,51.53744576495001,Other California
06029003113,Kern County,California,Census Tract 31.13,44412,957,7.968647942521227,112000,20.664686223542517,11.010025993316004,5.8299294467137015,61.99405867062755,Other California
06029003114,Kern County,California,Census Tract 31.14,52354,975,18.644781144781145,152900,28.935361216730037,8.390367553865653,1.901140684410646,55.70342205323195,Other California
06029003115,Kern County,California,Census Tract 31.15,37358,1218,2.604166666666666,120400,15.109343936381709,11.149768058316765,1.358515573227302,71.62027833001989,Other California
06029003121,Kern County,California,Census Tract 31.21,35789,930,6.2645011600928076,111700,12.080057183702644,17.214677150345484,2.12056230640934,67.29807005003575,Other California
06029003122,Kern County,California,Census Tract 31.22,46887,1148,16.527104451300133,149700,10.154798761609909,6.0061919504643955,1.3993808049535599,82.13003095975232,Other California
06029003123,Kern County,California,Census Tract 31.23,87990,1656,62.58963327187052,231500,30.08697463673767,10.36404353939899,16.389771366074683,41.48221446799646,Other California
06029003124,Kern County,California,Census Tract 31.24,63607,1429,22.968197879858657,191200,39.66171901967553,3.969623748705557,7.939247497411114,46.013117017604415,Other California
06029003202,Kern County,California,Census Tract 32.02,49172,1107,46.937386569872956,144000,13.494252873563218,3.942528735632183,4.431034482758621,74.10344827586208,Other California
06029003203,Kern County,California,Census Tract 32.03,92202,2092,1.948051948051948,233800,64.2266824085006,0.432900432900432,6.768988587170405,25.38370720188902,Other California
06029003204,Kern County,California,Census Tract 32.04,113824,1729,76.42952127659575,362200,45.32299741602067,4.961240310077519,19.400516795865634,27.338501291989665,Other California
06029003205,Kern County,California,Census Tract 32.05,65757,1533,60.52431610942249,220300,19.35735150925024,6.630963972736124,11.061343719571568,62.0253164556962,Other California
06029003206,Kern County,California,Census Tract 32.06,75625,1416,82.31308976530364,245300,20.749938225846307,4.73190017296763,18.766987892265877,53.49641709908575,Other California
06029003303,Kern County,California,Census Tract 33.03,41250,756,4.347826086956521,65000,66.71438797423049,0,5.010737294201862,20.18611309949893,Other California
06029003304,Kern County,California,Census Tract 33.04,48882,894,22.16157205240174,111600,39.62346760070053,5.166374781085814,2.736427320490368,50.481611208406306,Other California
06029003305,Kern County,California,Census Tract 33.05,34833,901,7.726514730405781,98800,75.54383651944627,0,3.328938694792353,18.62228081740277,Other California
06029003306,Kern County,California,Census Tract 33.06,41047,1191,25.62481180367359,196900,68.19545649378482,0,4.9507072438919835,23.36048006858123,Other California
06029003400,Kern County,California,Census Tract 34,32246,841,3.421052631578947,95300,37.70284510010538,0,0.9694415173867229,60.90621707060063,Other California
06029003500,Kern County,California,Census Tract 35,47118,705,10.59047619047619,144200,59.58182675679925,0.393019965414243,2.5939317717340042,30.65555730231096,Other California
06029003600,Kern County,California,Census Tract 36,51500,966,7.683352735739232,132200,66.64619164619164,0.9009009009009,0.204750204750204,30.855855855855857,Other California
06029003700,Kern County,California,Census Tract 37,41544,814,22.768974145120936,153800,31.505376344086024,1.989247311827957,0.026881720430107527,65.18817204301075,Other California
06029003803,Kern County,California,Census Tract 38.03,110673,1591,57.23777883246321,352100,70.62110809516207,0.558837617755069,4.933737825323327,21.18792910745649,Other California
06029003804,Kern County,California,Census Tract 38.04,90117,1499,67.03065938681226,261100,62.764196587726,0.83396995161701,7.0855614973262036,25.623885918003563,Other California
06029003805,Kern County,California,Census Tract 38.05,98958,1728,53.47670250896057,263500,57.9936974789916,0.88235294117647,7.0588235294117645,31.785714285714285,Other California
06029003806,Kern County,California,Census Tract 38.06,102500,1880,61.72276098117513,322400,55.664421310471525,5.858338436415595,14.798938558889569,20.77975096958563,Other California
06029003807,Kern County,California,Census Tract 38.07,76477,1269,0.545171339563862,202500,86.23724040830693,2.745512143611404,0,5.7022175290390695,Other California
06029003808,Kern County,California,Census Tract 38.08,74870,1499,18.832391713747644,211900,53.21664014548762,3.000681973175721,6.296885655830871,32.03000681973175,Other California
06029003809,Kern County,California,Census Tract 38.09,104059,1293,64.40511307767946,349500,61.29936713930946,3.1963470319634704,8.643755507490186,24.401185612432908,Other California
06029003810,Kern County,California,Census Tract 38.10,134423,1674,23.555555555555557,430100,75.6193895870736,2.657091561938959,3.3752244165170557,17.27109515260323,Other California
06029003811,Kern County,California,Census Tract 38.11,74756,1092,23.39449541284404,248900,72.15236686390533,0,1.479289940828402,20.525147928994084,Other California
06029003812,Kern County,California,Census Tract 38.12,70292,1326,17.768832662449686,211400,54.87584650112866,3.9051918735891653,6.90744920993228,29.50338600451467,Other California
06029003813,Kern County,California,Census Tract 38.13,120875,1730,70.64658339456282,339400,60.72237603825824,0,8.973068210420337,27.447772464132896,Other California
06029003900,Kern County,California,Census Tract 39,68550,1097,50.294117647058826,165838.19444444444,40.480961923847694,14.629258517034069,1.8436873747494988,41.723446893787575,Other California
06029004000,Kern County,California,Census Tract 40,45197,925,42.94736842105264,150500,11.309736622571805,2.025980216899058,0.500536288880943,85.59170539864141,Other California
06029004101,Kern County,California,Census Tract 41.01,42254,746,17.866161616161616,167600,27.187694865932237,2.016212845562253,0.37414258989814997,68.8630222406984,Other California
06029004102,Kern County,California,Census Tract 41.02,31736,633,11.436351259360109,93500,8.156361586168014,0,0,91.843638413832,Other California
06029004200,Kern County,California,Census Tract 42,40417,739,13.30049261083744,255900,19.129193433261957,2.498215560314061,0.49964311206281203,76.94503925767309,Other California
06029004301,Kern County,California,Census Tract 43.01,42610,691,46.01103863522328,154300,8.251448727639204,1.700680272108843,0.844041320231796,88.83849836230789,Other California
06029004302,Kern County,California,Census Tract 43.02,51687.183673469386,1003.13698630137,18.192379244642392,165838.19444444444,19.136793294096663,22.98912074192973,1.7478152309612982,51.48920991617621,Other California
06029004401,Kern County,California,Census Tract 44.01,49349,770,15.564738292011018,151700,15.249747729566096,1.55146316851665,0,81.78607467204844,Other California
06029004402,Kern County,California,Census Tract 44.02,23796,613,15.395189003436426,142700,3.548847644299408,3.4468692637160925,0.18356108504996901,92.59636956965124,Other California
06029004500,Kern County,California,Census Tract 45,33361,633,27.703398558187438,119900,5.988734064630893,0.059294396679513785,0.41506077675659603,93.44796916691372,Other California
06029004601,Kern County,California,Census Tract 46.01,51687.183673469386,1003.13698630137,18.192379244642392,165838.19444444444,18.82133706033077,26.997437689261588,2.539017004425809,46.65734917307244,Other California
06029004603,Kern County,California,Census Tract 46.03,51687.183673469386,1003.13698630137,18.192379244642392,165838.19444444444,18.892228424216402,22.67067410905968,0.8587376556462001,49.59209961356805,Other California
06029004604,Kern County,California,Census Tract 46.04,50345,985,44.86638537271449,168500,6.151973071689465,2.6426985604812723,9.424908687244859,80.61304877175392,Other California
06029004701,Kern County,California,Census Tract 47.01,35019,880,44.15021665864227,151100,4.417670682730924,1.50344969622078,0,93.13150036041603,Other California
