IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,Y,X
176013444,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,1/15/17 0:00,1:00:00,NORTHERN,NONE,LAGUNA ST / GEARY BL,37.78495312,-122.4279912
176013450,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,1/14/17 0:00,21:45:00,NORTHERN,NONE,WEBSTER ST / SUTTER ST,37.78630399,-122.4315532
176013466,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,1/14/17 0:00,12:45:00,NORTHERN,NONE,1300 Block of BUSH ST,37.78885654,-122.4195082
176015434,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,1/16/17 0:00,0:01:00,CENTRAL,NONE,PINE ST / MASON ST,37.79088068,-122.4106268
176015484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,1/8/17 0:00,18:00:00,CENTRAL,NONE,1300 Block of COLUMBUS AV,37.80647408,-122.4192321
176015729,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,1/12/17 0:00,0:01:00,INGLESIDE,NONE,100 Block of LAIDLEY ST,37.73952888,-122.4290582
176017270,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,1/18/17 0:00,11:00:00,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HARRISON ST,37.78957276,-122.3884856
176326269,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/15/17 0:00,21:30:00,NORTHERN,NONE,HEMLOCK ST / VANNESS AV,37.7870754,-122.4216637
170730248,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,9/6/17 0:00,22:00:00,SOUTHERN,NONE,900 Block of HOWARD ST,37.78113286,-122.4052989
170730373,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,9/6/17 0:00,22:30:00,TARAVAL,NONE,1200 Block of 28TH AV,37.76405678,-122.4869042
176033674,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/6/17 0:00,15:00:00,NORTHERN,NONE,1000 Block of POST ST,37.78698496,-122.4191263
176033771,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/4/17 0:00,10:00:00,NORTHERN,NONE,1900 Block of UNION ST,37.79760611,-122.4309873
176034218,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,18:45:00,TARAVAL,NONE,18TH AV / TARAVAL ST,37.74309517,-122.4746215
176332307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/19/17 0:00,19:47:00,SOUTHERN,NONE,800 Block of MISSION ST,37.78351007,-122.4053955
176332313,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/20/17 0:00,22:00:00,SOUTHERN,NONE,2ND ST / BRANNAN ST,37.78184577,-122.3920823
176034804,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/1/17 0:00,20:45:00,SOUTHERN,NONE,800 Block of BRANNAN ST,37.77219582,-122.404385
176035169,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/7/17 0:00,11:34:00,BAYVIEW,NONE,23RD ST / ILLINOIS ST,37.75544603,-122.387068
176035341,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/8/17 0:00,14:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176035357,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,1/18/17 0:00,23:00:00,NORTHERN,NONE,MCALLISTER ST / VANNESS AV,37.78007457,-122.4202505
176037541,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,1/27/17 0:00,7:00:00,CENTRAL,NONE,LEAVENWORTH ST / BEACH ST,37.80686224,-122.4189111
176037604,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/4/17 0:00,8:00:00,CENTRAL,NONE,1100 Block of BATTERY ST,37.801863,-122.4016378
176047396,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/10/17 0:00,23:11:00,SOUTHERN,NONE,BLUXOME ST / 6TH ST,37.77419398,-122.4002136
176047415,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/14/17 0:00,15:00:00,BAYVIEW,NONE,500 Block of BERRY ST,37.76977541,-122.4010586
176047437,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/18/17 0:00,15:30:00,NORTHERN,NONE,FILLMORE ST / GEARY BL,37.78435334,-122.4329146
176048071,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/19/17 0:00,17:00:00,SOUTHERN,NONE,0 Block of DIVISION ST,37.76992915,-122.4022609
176048582,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/20/17 0:00,1:00:00,PARK,NONE,1000 Block of HAIGHT ST,37.77089572,-122.4395383
176048758,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,20:48:00,INGLESIDE,NONE,MISSION ST / 29TH ST,37.74403815,-122.4208966
176048764,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/19/17 0:00,18:00:00,INGLESIDE,NONE,100 Block of CUVIER ST,37.73290374,-122.4284025
176048770,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/18/17 0:00,0:01:00,INGLESIDE,NONE,DESMOND ST / VISITACION AV,37.71068412,-122.4052117
176048811,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/17/17 0:00,18:10:00,INGLESIDE,NONE,2900 Block of ALEMANY BL,37.71168739,-122.4526193
176049057,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/21/17 0:00,20:00:00,NORTHERN,NONE,OFARRELL ST / POLK ST,37.78495901,-122.4195496
176050286,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/18/17 0:00,0:50:00,TENDERLOIN,NONE,JONES ST / ANTONIO ST,37.78535304,-122.4128832
176050305,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/17/17 0:00,0:30:00,TENDERLOIN,NONE,LARKIN ST / MARKET ST,37.77749368,-122.4162938
176050872,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,22:15:00,RICHMOND,NONE,600 Block of CLEMENT ST,37.78292466,-122.4660412
176332761,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/21/17 0:00,22:00:00,NORTHERN,NONE,OCTAVIA ST / CALIFORNIA ST,37.7897419,-122.427264
176054222,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2/18/17 0:00,23:50:00,PARK,NONE,600 Block of STANYAN ST,37.77058391,-122.4537459
176054294,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,2/22/17 0:00,1:30:00,PARK,NONE,FULTON ST / STANYAN ST,37.77476002,-122.4546368
176054341,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/23/17 0:00,20:40:00,NORTHERN,NONE,14TH ST / BELCHER ST,37.76766275,-122.4300823
170733515,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,9/8/17 0:00,9:45:00,NORTHERN,NONE,1300 Block of WEBSTER ST,37.78302957,-122.4310464
176055402,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,2/21/17 0:00,13:00:00,SOUTHERN,NONE,HOWARD ST / 9TH ST,37.77499264,-122.4131631
176055474,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/27/17 0:00,19:00:00,SOUTHERN,NONE,FOLSOM ST / 5TH ST,37.78026558,-122.4033904
176055480,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,2/27/17 0:00,16:30:00,SOUTHERN,NONE,100 Block of HENRYADAMS ST,37.7679454,-122.4037466
176055509,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/26/17 0:00,23:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176056002,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2/24/17 0:00,16:30:00,NORTHERN,NONE,FILLMORE ST / POST ST,37.78514992,-122.4330842
170733844,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,9/8/17 0:00,11:00:00,CENTRAL,NONE,LEAVENWORTH ST / BAY ST,37.80499774,-122.418534
170733894,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,9/8/17 0:00,12:15:00,PARK,NONE,PIERCE ST / HAYES ST,37.77541657,-122.4344851
176056999,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,2/16/17 0:00,11:00:00,INGLESIDE,NONE,0 Block of SGTJOHNVYOUNG LN,37.72493073,-122.4447071
176057022,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/1/17 0:00,18:50:00,NORTHERN,NONE,BEACH ST / BAKER ST,37.80328281,-122.4469127
176057038,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/1/17 0:00,19:30:00,NORTHERN,NONE,MCALLISTER ST / VANNESS AV,37.78007457,-122.4202505
176333430,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/21/17 0:00,21:00:00,NORTHERN,NONE,BUCHANAN ST / SUTTER ST,37.78650281,-122.4299801
176333753,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/21/17 0:00,9:25:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176333775,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,12/20/17 0:00,18:00:00,CENTRAL,NONE,POLK ST / NORTHPOINT ST,37.80528509,-122.4236584
176057157,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2/26/17 0:00,19:30:00,TENDERLOIN,NONE,0 Block of LEAVENWORTH ST,37.78140956,-122.413844
176057248,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/1/17 0:00,17:30:00,NORTHERN,NONE,UNION ST / OCTAVIA ST,37.7979254,-122.4289165
176333822,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/22/17 0:00,13:00:00,CENTRAL,NONE,JONES ST / BUSH ST,37.7895283,-122.4137315
176333838,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/23/17 0:00,0:24:00,CENTRAL,NONE,200 Block of GEARY ST,37.78751587,-122.407435
176333844,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/22/17 0:00,16:00:00,CENTRAL,NONE,LEAVENWORTH ST / POST ST,37.78745307,-122.4149967
176333907,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/23/17 0:00,14:00:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,37.77254054,-122.4662047
176333929,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/24/17 0:00,11:00:00,PARK,NONE,1300 Block of HAIGHT ST,37.77037043,-122.4445243
170395648,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,5/14/17 0:00,9:10:00,RICHMOND,NONE,MARTIN LUTHER KING JR DR / 9TH AV,37.76647414,-122.4664296
176057276,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/1/17 0:00,20:45:00,NORTHERN,NONE,STEINER ST / FELL ST,37.77469127,-122.4326493
176057282,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/2/17 0:00,8:30:00,NORTHERN,NONE,600 Block of VANNESS AV,37.78148325,-122.4206914
176057298,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/2/17 0:00,9:00:00,NORTHERN,NONE,GEARY BL / LAGUNA ST,37.78495312,-122.4279912
176226114,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,8/27/17 0:00,15:00:00,CENTRAL,NONE,NORTHPOINT ST / GRANT AV,37.80716206,-122.4088993
176226142,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,8/29/17 0:00,19:49:00,CENTRAL,NONE,0 Block of BROADWAY ST,37.79875077,-122.3992735
170273975,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/3/17 0:00,18:20:00,CENTRAL,NONE,1400 Block of THE EMBARCADERONORTH ST,37.80713681,-122.4064294
170273981,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/3/17 0:00,21:30:00,NORTHERN,NONE,1800 Block of WEBSTER ST,37.78746782,-122.4319325
170381788,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,5/9/17 0:00,20:00:00,RICHMOND,NONE,CLEMENT ST / 10TH AV,37.78275026,-122.4687053
176061603,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,1/30/17 0:00,23:30:00,CENTRAL,NONE,800 Block of HYDE ST,37.78864422,-122.4169922
176063217,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/5/17 0:00,16:10:00,NORTHERN,NONE,SUTTER ST / STEINER ST,37.7858752,-122.4349202
176063267,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/7/17 0:00,15:00:00,NORTHERN,NONE,1800 Block of SUTTER ST,37.78645623,-122.4307915
176063273,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/6/17 0:00,10:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176334137,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/24/17 0:00,16:00:00,NORTHERN,NONE,MCALLISTER ST / POLK ST,37.78026075,-122.418601
176066891,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/11/17 0:00,22:00:00,SOUTHERN,NONE,HOWARD ST / 7TH ST,37.7779765,-122.4093916
176066910,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/12/17 0:00,14:30:00,SOUTHERN,NONE,1200 Block of HOWARD ST,37.77563367,-122.4124474
176067140,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,3/6/17 0:00,0:15:00,BAYVIEW,NONE,PALOU AV / HAWES ST,37.72868019,-122.3815672
170736393,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,9/9/17 0:00,9:40:00,NORTHERN,NONE,HICKORY ST / VANNESS AV,37.77590461,-122.4194159
176067758,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/7/17 0:00,11:00:00,CENTRAL,NONE,300 Block of GEARY ST,37.78719796,-122.4090552
176067764,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/8/17 0:00,9:55:00,CENTRAL,NONE,CHESTNUT ST / SANSOME ST,37.80496889,-122.4035321
176068580,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,3/12/17 0:00,14:13:00,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,37.77254054,-122.4662047
176069312,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/16/17 0:00,21:00:00,SOUTHERN,NONE,0 Block of HOWARD ST,37.79161942,-122.3920364
176069362,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/15/17 0:00,20:30:00,SOUTHERN,NONE,900 Block of MISSION ST,37.78156683,-122.4080525
176069475,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/11/17 0:00,15:00:00,SOUTHERN,NONE,MISSION ST / 8TH ST,37.77745666,-122.4131609
176076022,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,3/21/17 0:00,19:50:00,NORTHERN,NONE,RESERVOIR ST / CHURCH ST,37.76867393,-122.4290566
176076492,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/18/17 0:00,15:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176076505,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/18/17 0:00,21:05:00,PARK,NONE,1800 Block of HAIGHT ST,37.76921567,-122.4527063
176076975,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,3/22/17 0:00,14:45:00,PARK,NONE,500 Block of TWINPEAKS BL,37.75318452,-122.4467572
176077462,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,3/25/17 0:00,17:20:00,TARAVAL,NONE,300 Block of ARBALLO DR,37.72083184,-122.4830664
176093929,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/11/17 0:00,19:30:00,NORTHERN,NONE,GEARY BL / STEINER ST,37.78415049,-122.4345637
176094121,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/12/17 0:00,19:15:00,NORTHERN,NONE,CHESTNUT ST / SCOTT ST,37.80018817,-122.4411784
176094820,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/12/17 0:00,20:55:00,NORTHERN,NONE,FILLMORE ST / POST ST,37.78514992,-122.4330842
176094949,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/3/17 0:00,19:30:00,RICHMOND,NONE,1000 Block of GREAT HY,37.76724422,-122.5102257
176096785,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,4/13/17 0:00,12:00:00,RICHMOND,NONE,1000 Block of GREAT HY,37.76724422,-122.5102257
176096804,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/7/17 0:00,19:42:00,TARAVAL,NONE,SANTACLARA AV / TERRACE DR,37.73739305,-122.4657153
176097062,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/7/17 0:00,14:00:00,SOUTHERN,NONE,9TH ST / HARRISON ST,37.77252649,-122.4100785
176097551,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/4/17 0:00,21:00:00,INGLESIDE,NONE,700 Block of LONDON ST,37.71755566,-122.4392735
176097567,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/4/17 0:00,20:30:00,INGLESIDE,NONE,100 Block of BONVIEW ST,37.74151889,-122.4179002
176098195,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/16/17 0:00,1:30:00,MISSION,NONE,15TH ST / MARKET ST,37.76586724,-122.4310287
176099074,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,3/23/17 0:00,22:40:00,INGLESIDE,NONE,200 Block of CHENERY ST,37.73865278,-122.4260028
176099080,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/9/17 0:00,0:01:00,INGLESIDE,NONE,3200 Block of HARRISON ST,37.74604858,-122.4114602
170739814,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,9/10/17 0:00,9:00:00,CENTRAL,NONE,NORTHPOINT ST / THE EMBARCADERONORTH ST,37.80741901,-122.4072787
176101760,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,4/6/17 0:00,1:43:00,RICHMOND,NONE,GEARY BL / STANYAN ST,37.78138009,-122.4562958
176101782,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/18/17 0:00,23:00:00,RICHMOND,NONE,CLEMENT ST / 8TH AV,37.78284916,-122.4665655
176314719,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/2/17 0:00,11:45:00,CENTRAL,NONE,BROADWAY ST / BATTERY ST,37.7985811,-122.4010559
176314747,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,12/1/17 0:00,19:00:00,CENTRAL,NONE,100 Block of MONTGOMERY ST,37.79050394,-122.4023552
176314753,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/3/17 0:00,16:30:00,CENTRAL,NONE,POWELL ST / BAY ST,37.80582429,-122.4119531
176314769,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/2/17 0:00,16:00:00,CENTRAL,NONE,1700 Block of LEAVENWORTH ST,37.79683194,-122.4168169
176103932,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/22/17 0:00,12:30:00,RICHMOND,NONE,1000 Block of POINTLOBOS AV,37.77846922,-122.5136421
176104190,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,22:40:00,RICHMOND,NONE,2400 Block of CLEMENT ST,37.78194474,-122.4854159
176104219,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,18:35:00,SOUTHERN,NONE,400 Block of 3RD ST,37.78157444,-122.3960624
176104225,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/22/17 0:00,19:40:00,NORTHERN,NONE,GEARY BL / LAGUNA ST,37.78495312,-122.4279912
176104300,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/25/17 0:00,2:00:00,NORTHERN,NONE,1400 Block of PINE ST,37.78977742,-122.4196948
176104316,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,10:00:00,NORTHERN,NONE,700 Block of EDDY ST,37.78294154,-122.4200041
176105524,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/14/17 0:00,12:20:00,SOUTHERN,NONE,MISSION ST / 6TH ST,37.78097067,-122.4087106
176105938,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/22/17 0:00,6:30:00,PARK,NONE,14TH ST / CASTRO ST,37.76732735,-122.4356274
176105944,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,4/21/17 0:00,22:00:00,PARK,NONE,1300 Block of HAYES ST,37.77482882,-122.4386374
176105994,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/23/17 0:00,21:00:00,PARK,NONE,100 Block of BRODERICK ST,37.77152366,-122.4388742
176106055,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,9:15:00,PARK,NONE,300 Block of CORBETT AV,37.75991158,-122.4450736
176106061,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/16/17 0:00,16:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176106077,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/24/17 0:00,22:00:00,PARK,NONE,7TH AV / IRVING ST,37.76413015,-122.4641737
176106130,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/22/17 0:00,18:00:00,PARK,NONE,0 Block of CITYVIEW WY,37.74872085,-122.4516953
176315927,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/3/17 0:00,12:30:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176315933,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12/4/17 0:00,20:00:00,NORTHERN,NONE,GOLDEN GATE AV / GOUGH ST,37.78061115,-122.4237322
176106146,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/25/17 0:00,11:20:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
176106196,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,16:00:00,PARK,NONE,ASHBURY ST / WALLER ST,37.76907533,-122.4467463
176106287,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,19:48:00,INGLESIDE,NONE,3300 Block of MISSION ST,37.74299701,-122.4216445
176106362,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,5:00:00,INGLESIDE,NONE,30TH ST / NOE ST,37.74183388,-122.4308884
176106378,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,4/27/17 0:00,15:20:00,NORTHERN,NONE,MARINA BL / BAKER ST,37.80515826,-122.4472874
176106384,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,4/27/17 0:00,8:15:00,PARK,NONE,1200 Block of FULTON ST,37.77701419,-122.4373691
176106403,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/25/17 0:00,14:50:00,SOUTHERN,NONE,800 Block of BRYANT ST,37.77542071,-122.4034048
170741740,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,9/11/17 0:00,9:00:00,MISSION,NONE,1400 Block of VALENCIA ST,37.74969501,-122.4203599
176106419,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/25/17 0:00,19:00:00,NORTHERN,NONE,3200 Block of PIERCE ST,37.79993194,-122.4393685
176106425,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,4/25/17 0:00,19:30:00,NORTHERN,NONE,GEARY BL / LAGUNA ST,37.78495312,-122.4279912
176316389,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,12/3/17 0:00,18:00:00,MISSION,NONE,ROMAIN ST / MARKET ST,37.75621827,-122.4410017
176316395,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/2/17 0:00,19:00:00,MISSION,NONE,DOLORES ST / 16TH ST,37.76464394,-122.4263845
176106544,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/22/17 0:00,17:57:00,INGLESIDE,NONE,100 Block of COLERIDGE ST,37.74339462,-122.4200011
176106566,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,16:30:00,INGLESIDE,NONE,600 Block of MONTEREY BL,37.73144008,-122.4500266
176335408,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/26/17 0:00,15:25:00,NORTHERN,NONE,POST ST / WEBSTER ST,37.78537304,-122.4313698
176335414,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,12/26/17 0:00,18:00:00,NORTHERN,NONE,FRANKLIN ST / CALIFORNIA ST,37.79016093,-122.4239762
176106657,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,4/16/17 0:00,23:30:00,SOUTHERN,NONE,9TH ST / NATOMA ST,37.77543682,-122.4137214
176106685,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,4/10/17 0:00,16:23:00,SOUTHERN,NONE,HOWARD ST / 6TH ST,37.77973763,-122.407163
176107116,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,20:00:00,NORTHERN,NONE,POLK ST / IVY ST,37.77796908,-122.4181403
176107138,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,20:00:00,RICHMOND,NONE,2300 Block of POST ST,37.78412599,-122.4407597
176107166,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,16:00:00,NORTHERN,NONE,900 Block of OFARRELL ST,37.78480062,-122.4203754
176107172,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,4/26/17 0:00,20:50:00,NORTHERN,NONE,800 Block of EDDY ST,37.78284198,-122.4216671
