GEOID,county,state,tract,medincome,rent,tpop,pnewh,medhval,pwht,pblk,pasn,phsp,region
6073017019,San Diego County,California,Census Tract 170.19,68676,1644,5977,0.051265199,553800,0.792370755,0.023088506,0.110423289,0.036138531,Southern California
6073017020,San Diego County,California,Census Tract 170.20,128828,2047,3753,0.123695976,848900,0.815880629,0.016786571,0.030375699,0.11484146,Southern California
6073017021,San Diego County,California,Census Tract 170.21,127632,1566.673139,2710,0.150619638,851800,0.848708487,0.009225092,0.060516605,0.060516605,Southern California
6073017022,San Diego County,California,Census Tract 170.22,96250,2086,5812,0.076047359,554200,0.673090158,0.034927736,0.125258087,0.138850654,Southern California
6073017029,San Diego County,California,Census Tract 170.29,152563,2570,8964,0.547735795,1.22E+06,0.713186078,0.002342704,0.129741187,0.136099955,Southern California
6073017030,San Diego County,California,Census Tract 170.30,125430,1433,20209,0.561314791,686300,0.529219655,4.45E-04,0.328418032,0.093077342,Southern California
6073017031,San Diego County,California,Census Tract 170.31,92531,1779,3854,0,395200,0.58796056,0.003113648,0.182407888,0.17955371,Southern California
6073017032,San Diego County,California,Census Tract 170.32,117846,2047,14056,0.611594203,6.38E+05,0.465708594,0.025184974,0.350170746,0.080179283,Southern California
6073017033,San Diego County,California,Census Tract 170.33,1.30E+05,2081,4823,0,633500,0.515239478,0.005598175,0.305826249,0.112170848,Southern California
6073017034,San Diego County,California,Census Tract 170.34,112931,1822,5291,0.037703016,559600,0.588357588,0.00982801,0.187677188,0.142128142,Southern California
6073017035,San Diego County,California,Census Tract 170.35,80417,1321,2893,0.267567568,615700,0.573798825,0.053577601,0.228482544,0.087798133,Southern California
6073017036,San Diego County,California,Census Tract 170.36,82679,1794,3576,0.008291874,500300,0.453299776,0.060402685,0.295581655,0.083053691,Southern California
6073017037,San Diego County,California,Census Tract 170.37,105208,1819,5877,0.010551559,610100,0.514037774,0.02705462,0.245363281,0.174919176,Southern California
6073017039,San Diego County,California,Census Tract 170.39,1.01E+05,2141,7482,0.26819788,536700,0.496391339,0.008821171,0.31301791,0.124565624,Southern California
6073017040,San Diego County,California,Census Tract 170.40,102361,1871,4867,0.011871508,496300,0.554551058,0.033901788,0.220669817,0.1489624,Southern California
6073017041,San Diego County,California,Census Tract 170.41,110972,1569,6058,0.051748252,509400,0.740508419,0.010234401,0.068009244,0.138659624,Southern California
6073017042,San Diego County,California,Census Tract 170.42,124142,2224,7660,0.265613519,637200,0.511879896,0.00848564,0.337467363,0.085248042,Southern California
6073017043,San Diego County,California,Census Tract 170.43,109740,2063,6611,0.376305039,634200,0.445167146,0.0208743,0.333232491,0.149145364,Southern California
6073017044,San Diego County,California,Census Tract 170.44,130938,2217,5705,0.079339723,648400,0.511656442,0.020508326,0.348290973,0.083085013,Southern California
6073017045,San Diego County,California,Census Tract 170.45,149716,2906,2778,0.058688147,774300,0.555075594,0.012239021,0.337293017,0.053635709,Southern California
6073017046,San Diego County,California,Census Tract 170.46,126016,2330,3680,0.208480565,635200,0.6625,0,0.256793478,0.058152174,Southern California
6073017047,San Diego County,California,Census Tract 170.47,131131,2378,4052,0.031712474,654800,0.703356367,0.007897335,0.126604146,0.085389931,Southern California
6073017048,San Diego County,California,Census Tract 170.48,67722,1329,7429,0.109645132,436500,0.436936331,0.001211469,0.180374209,0.321308386,Southern California
6073017049,San Diego County,California,Census Tract 170.49,84327,1335,3266,0.102296451,438900,0.563380282,0.011328843,0.087875077,0.299755052,Southern California
6073017050,San Diego County,California,Census Tract 170.50,68600,1306,3263,0.075855689,4.95E+05,0.576769844,0.011952191,0.14986209,0.201348452,Southern California
6073017051,San Diego County,California,Census Tract 170.51,100464,2067,4570,0,519400,0.594091904,0.057549234,0.199124726,0.086214442,Southern California
6073017052,San Diego County,California,Census Tract 170.52,94417,1627,5218,0.005345212,569400,0.531238022,0.006132618,0.301073208,0.119394404,Southern California
6073017053,San Diego County,California,Census Tract 170.53,143594,3501,3308,0.082363474,8.71E+05,0.814389359,6.05E-04,0.04050786,0.088875453,Southern California
6073017054,San Diego County,California,Census Tract 170.54,112230,1966,5884,0.102233251,598700,0.701223657,0.023283481,0.086675731,0.130183549,Southern California
6073017055,San Diego County,California,Census Tract 170.55,113194,2231,5298,0.042726348,588100,0.557380143,0.00811627,0.314458286,0.079086448,Southern California
6073017056,San Diego County,California,Census Tract 170.56,106202,1791,4466,0.071846727,489900,0.54679803,0.029332736,0.253470667,0.127183162,Southern California
6073017104,San Diego County,California,Census Tract 171.04,100519,1867,3839,0.013342228,670700,0.832508466,0.003125814,0.028653295,0.108622037,Southern California
6073017106,San Diego County,California,Census Tract 171.06,106493,2035,4867,0.118811881,2000001,0.868913088,0,0.022806657,0.084857202,Southern California
6073017107,San Diego County,California,Census Tract 171.07,158889,2935,2855,0.030511811,749100,0.827670753,0.009807356,0.07530648,0.070402802,Southern California
6073017108,San Diego County,California,Census Tract 171.08,111685,2289,4862,0.005272408,633500,0.79020979,0.005758947,0.059646236,0.110242698,Southern California
6073017109,San Diego County,California,Census Tract 171.09,132468,1921,6575,0.302186027,873300,0.826007605,0.001977186,0.08121673,0.061596958,Southern California
6073017110,San Diego County,California,Census Tract 171.10,136182,1708,11377,0.587222361,1095200,0.757229498,0.007910697,0.044739386,0.148369517,Southern California
6073017200,San Diego County,California,Census Tract 172,108556,1987,4312,0.064798599,2000001,0.890306122,0.004406308,0.020640074,0.074443414,Southern California
6073017303,San Diego County,California,Census Tract 173.03,141776,1740,2852,0.095131086,1240900,0.886746143,0.003856942,0.01858345,0.065217391,Southern California
6073017304,San Diego County,California,Census Tract 173.04,73885,1880,6232,0.032278683,1018900,0.722079589,0.00224647,0.024229782,0.214698331,Southern California
6073017305,San Diego County,California,Census Tract 173.05,103686,2108,2930,0.028528529,987600,0.879863481,0,0.049829352,0.014334471,Southern California
6073017306,San Diego County,California,Census Tract 173.06,118594,2717,2764,0.0609375,1.08E+06,0.77170767,0.004703329,0.085021708,0.084659913,Southern California
6073017401,San Diego County,California,Census Tract 174.01,108958,2083,6191,0.070453707,1099900,0.897431756,0,0.026974641,0.034081732,Southern California
6073017403,San Diego County,California,Census Tract 174.03,97048,1815,5198,0.032090609,751400,0.846094652,0.012120046,0.075028857,0.064063101,Southern California
6073017404,San Diego County,California,Census Tract 174.04,90550,1683,7091,0.11119186,7.43E+05,0.803835848,0.008179382,0.044704555,0.141446905,Southern California
6073017501,San Diego County,California,Census Tract 175.01,111711,2071,2900,0.134070491,8.90E+05,0.795172414,0,0.047586207,0.125517241,Southern California
6073017502,San Diego County,California,Census Tract 175.02,88086,1709,3814,0.109642302,8.25E+05,0.597011012,0.002884111,0.033036182,0.335605663,Southern California
6073017601,San Diego County,California,Census Tract 176.01,122222,3060,5597,0.438095238,884500,0.80114347,0.00500268,0.09380025,0.077362873,Southern California
6073017603,San Diego County,California,Census Tract 176.03,102629,1950,2566,0.088867188,781100,0.67381138,0.010911925,0.032346064,0.261886204,Southern California
6073017604,San Diego County,California,Census Tract 176.04,72824,1642,7158,0.203732504,820900,0.711511595,0.019558536,0.076697402,0.147387538,Southern California
6073017701,San Diego County,California,Census Tract 177.01,73981,1483,5273,0.122933142,920500,0.787407548,0.003034326,0.025222833,0.164232885,Southern California
6073017702,San Diego County,California,Census Tract 177.02,80313,1633,3107,0.106675393,8.90E+05,0.865465079,0,0.015448986,0.106855488,Southern California
6073017801,San Diego County,California,Census Tract 178.01,81768,1596,6498,0.06018018,687800,0.683902739,0,0.126808249,0.169128963,Southern California
6073017808,San Diego County,California,Census Tract 178.08,117802,2456,6242,0.127057981,727300,0.819128484,0,0.07657802,0.092918936,Southern California
6073017809,San Diego County,California,Census Tract 178.09,86771,2113,2431,0.119601329,711500,0.788564377,4.11E-04,0.026326615,0.128753599,Southern California
6073017810,San Diego County,California,Census Tract 178.10,80208,2115,4782,0.051668953,6.34E+05,0.861564199,0.014219992,0.02363028,0.08281054,Southern California
6073017811,San Diego County,California,Census Tract 178.11,106671,2006,7461,0.050753111,621900,0.721216995,0.017155877,0.085645356,0.134834473,Southern California
6073017813,San Diego County,California,Census Tract 178.13,93790,1655,4395,0.34351145,746100,0.830944255,0.002730375,0.051194539,0.092377702,Southern California
6073017900,San Diego County,California,Census Tract 179,62340,1443,7090,0.064600994,486800,0.579407616,0.005782793,0.028067701,0.35528914,Southern California
6073018000,San Diego County,California,Census Tract 180,80083,1613,3274,0.099381625,700400,0.875381796,0.033903482,0.00855223,0.065058033,Southern California
6073018100,San Diego County,California,Census Tract 181,67238,1403,6584,0.085405405,476100,0.717041312,0.012758202,0.013213852,0.225394897,Southern California
6073018200,San Diego County,California,Census Tract 182,40926,1104,7627,0.022776573,6.33E+05,0.351514357,0.013373541,0.020715878,0.568375508,Southern California
6073018300,San Diego County,California,Census Tract 183,60104,1448,2489,0.026378897,723500,0.765769385,0.002812374,0.027721977,0.164323021,Southern California
6073018400,San Diego County,California,Census Tract 184,44663,1219,3196,0.243070362,481400,0.488110138,0.040988736,0.03097622,0.372966208,Southern California
6073018504,San Diego County,California,Census Tract 185.04,70387,1426,7057,0.070597071,645300,0.636672807,0.062916253,0.061640924,0.191299419,Southern California
6073018507,San Diego County,California,Census Tract 185.07,62879,1657,8823,0.153462051,333600,0.354301258,0.02572821,0.153462541,0.427972345,Southern California
6073018509,San Diego County,California,Census Tract 185.09,47146,1186,4762,0.110136986,343300,0.24947501,0.066358673,0.050818984,0.566358673,Southern California
6073018510,San Diego County,California,Census Tract 185.10,67794,1474,3268,0.008648649,348300,0.33996328,0.028151775,0.035189718,0.553549572,Southern California
6073018511,San Diego County,California,Census Tract 185.11,45369,1169,4694,0,347900,0.510864934,0.037281636,0.064976566,0.331487005,Southern California
6073018512,San Diego County,California,Census Tract 185.12,40691,1419,3701,0.011802088,232500,0.658740881,0.053769252,0.025128344,0.236152391,Southern California
6073018513,San Diego County,California,Census Tract 185.13,70027,1704,9391,0.134589135,395400,0.56671281,0.067937387,0.07145139,0.234586306,Southern California
6073018514,San Diego County,California,Census Tract 185.14,75383,2072,8310,0.11884715,438200,0.485078219,0.078941035,0.125872443,0.269554753,Southern California
6073018515,San Diego County,California,Census Tract 185.15,78438,1807,4814,0.158669834,461700,0.652264229,0.086206897,0.078105526,0.153926049,Southern California
6073018516,San Diego County,California,Census Tract 185.16,61719,1680,3914,0,386100,0.509708738,0.033469596,0.074348493,0.336995401,Southern California
6073018517,San Diego County,California,Census Tract 185.17,51118,1489,4906,0.011956002,284400,0.558092132,0.058295964,0.052588667,0.299836934,Southern California
6073018518,San Diego County,California,Census Tract 185.18,54808,1375,3381,0.006666667,3.16E+05,0.230700976,0.016858917,0.035196687,0.624963029,Southern California
6073018519,San Diego County,California,Census Tract 185.19,50652,1178,5919,0.046966732,347400,0.214394323,0.052711607,0.041561075,0.660584558,Southern California
6073018601,San Diego County,California,Census Tract 186.01,86042,2169,4949,0.338993711,442300,0.585168721,0.017175187,0.119620125,0.242877349,Southern California
6073018603,San Diego County,California,Census Tract 186.03,33524,1302,6645,0.224882428,285900,0.292851768,0.068021068,0.057486832,0.557562077,Southern California
6073018608,San Diego County,California,Census Tract 186.08,84028,2222,3224,0.251694915,357400,0.530086849,0.023573201,0.058933002,0.300868486,Southern California
